x,y,theta1,theta2
150.82649281684365,3.8391301339304817,42.48714978362646,-82.05812134884265
181.82240888064774,7.6524994876507435,26.916161711932137,-49.012265102667115
158.68722878038835,121.6504403101892,38.74021351210049,-2.5325107164806724
139.9447687212475,131.1901252947915,59.59273919909875,-32.8842270286491
166.3031923459891,47.20187524560071,46.0357731414874,-60.38045522363178
56.33100499476523,190.53717865244298,80.09217678410548,-13.124255800537256
196.9122834030278,10.511176815864305,12.66684564735003,-19.22259434621131
168.90640005607662,89.93424108284302,44.93861112989723,-33.81106877244344
148.38560166367483,19.43245593154535,49.02080273759541,-83.1197078423144
68.62476745463675,182.75513061923348,81.97749101677718,-25.117414778850176
106.94139893717757,116.50739821729144,85.19717869614807,-75.49160632787286
98.3910936991278,136.79890751648654,86.86583782505731,-65.1819891169613
169.59537335081495,106.00664286728409,32.0167858857338,-0.01817284286828169
196.5088715965737,11.67408515761039,13.573544347734769,-20.347491394288525
35.94138376349202,194.08380377533916,88.78634029065957,-18.555599567357277
145.48026805421443,34.00161956175846,54.8234748294781,-83.33690913961863
130.02254012748105,79.09840240318029,71.76505781254029,-80.90215607291391
122.19966137768515,154.8271553939694,61.24429407619098,-19.05418437641002
192.39532060284077,41.07334340967887,22.42472679061684,-20.747778385594003
163.83702920638493,104.78409122210965,46.09469725860305,-26.986446063488806
196.66846061857981,25.66798469512957,14.83104010291071,-14.790340155574071
164.64024501423125,30.088789167520247,43.549334402061326,-66.3851029557797
162.0403969939902,108.26645219973202,46.73939720942153,-25.981473426156185
196.85275625415443,29.053349810912884,14.169931935844453,-11.548600928740726
97.36653770081332,164.8613189161821,76.2312689506657,-33.59444840236472
183.28847772293068,47.701981442566705,33.33072620965109,-37.48551137620439
143.3795812979788,14.54595758811223,49.690679243044556,-87.79560493627179
80.16889790533055,182.972572063683,69.11790425478519,-5.5567863388994
147.39501969178275,130.82214561956806,51.397102645971906,-19.612152707540375
195.82665588848624,39.56108936498542,14.091850229679467,-5.3412442610460715
196.71093046762823,19.725392161759224,14.428767621191797,-17.405031716401282
129.14907860612425,148.72208693632192,59.012901451347815,-19.967381208923726
54.75499725457526,191.29093433801887,79.83514828425031,-11.616710129211526
185.96939827699208,0.583872303113175,21.76819615823042,-43.17662012668392
139.219148879538,133.24419929318725,59.26419237439767,-31.04090274824032
161.63842736295237,35.12279827943929,46.46228667918727,-68.40585067671435
186.70906964871835,0.2389100441361336,21.078800183443672,-42.010970856418126
164.4786294712291,113.51910303134463,36.835675818776124,-4.446385524672166
196.11647149555986,26.491606019386886,16.00791243410655,-16.62981540492936
81.38256313507722,168.73836527608947,84.74855394166855,-40.99316179836248
115.6759715553504,163.0885488091485,55.97156586551768,-2.6380084838885836
153.99319069187243,51.70486232794835,54.247771029298015,-71.37548626770558
108.6128103933714,165.7287086931222,64.5632489375264,-15.60536679361617
132.72081797748803,120.79469764434543,68.5007080224847,-52.38817084614285
190.04611375384548,58.60563784177638,23.21249753438632,-12.147993746109819
120.46377107419711,156.77549784389464,61.136623832295946,-17.349439763274447
184.63379834732893,34.628165356527674,30.69396543225033,-40.1430275310408
119.4085643459164,75.85608017370711,77.40838913148013,-89.96404649930084
157.52669968271425,57.047207681195324,53.01041808941822,-66.20582648045284
34.91100472277499,196.87318640747998,81.29343784767715,-2.698036308186488
156.97723731023135,123.03240673678789,42.352338209588105,-8.52885186827288
169.50086535681572,105.96484462185421,33.844519079553926,-3.66524200281404
142.79248428346176,89.83297155671859,64.66311162412737,-64.97695103508877
193.93799835224593,7.565191893957877,16.202641572483635,-27.937526270145618
186.38816657373184,71.83624651865877,23.92894302423948,-5.703357812342645
143.26762385160242,64.13116746237844,62.409719136591086,-76.5898084029428
167.51923341891077,57.6965506206988,46.6441563030912,-55.2791074049694
49.602879415643606,187.91941095433748,88.85791713051141,-27.288717278614413
170.20578217247544,34.58733356500262,41.210793677007366,-59.44836907199886
130.330633564463,119.77094045096408,70.32705311367452,-55.48947533941475
135.25614032737718,114.05419830557308,67.93349566858967,-55.588737556123384
128.9273517295613,149.8676001562911,58.006168761063954,-17.421512918888766
152.63535623714617,127.55326441635333,45.85396419170798,-11.938733514629192
131.15899145338335,150.90339226082,50.45056007708808,-2.892760548411104
153.6843589294,45.87873203649299,53.30680923116825,-73.37018495811924
124.50284800514652,149.25047880925382,63.80206881769848,-27.273004774223793
168.5093718080167,69.30107073508054,46.70916558960246,-48.70757491897536
67.71352964394434,180.52012341412,84.85715537449035,-30.836687282601638
86.2207434328798,152.51555710754462,89.35597166913688,-57.673001518964185
176.99914541195173,34.453529636996976,36.64509719573795,-51.26001381579763
130.67278510552512,132.22535347643876,66.98112195872214,-43.28552112722482
164.997755338211,49.85664627686039,47.29048397421749,-60.954945808565014
143.385485596073,114.56689053661239,62.03704805387263,-46.82346588587992
165.815759861311,50.25202389809604,46.82661597074947,-59.93338109356564
46.26453714799063,192.6797818544747,84.28410174271498,-15.57169780802353
110.52119946920084,116.91026878178789,83.0559389610597,-72.8935857662869
101.3497751076667,172.06945383350754,62.64575906044782,-6.288116921676192
109.21835719219827,160.45483488323703,69.71045645997398,-27.905564727552836
163.61469000743384,12.898917252701303,39.3616290077898,-69.70783210634605
132.8704418470263,130.74725147222648,65.78037989638267,-42.48366611036484
57.406894436472385,189.73651188214586,80.79259172634126,-15.25273358367302
122.79125355462934,125.06703538204572,74.32110982872517,-57.59009402318089
68.57701187769071,187.7240647564593,72.09326414747858,-4.321785530558344
72.18512728021452,177.25806868837213,84.71283909634641,-33.741112956775105
199.822407158468,7.074315871178252,3.339260598727339,-2.6233280616086745
142.39439889999318,100.97090307872138,64.55437013829795,-58.428350087961505
114.99269933460998,145.0498814324528,73.84784605260018,-44.509072871599784
121.42097294382772,133.15030669408793,73.34817225280274,-51.420286898946685
163.97444025366326,22.19468929921799,41.8810783879374,-68.34536000447837
188.33387340269837,62.22431425302429,25.654881916240136,-14.743310570162762
72.5103260205131,175.83051252809264,85.6045159268748,-36.03032086570172
195.07400803304586,28.882237463007883,18.019619893062323,-19.19542749037788
94.18712928005309,159.03963038684955,81.81896546747066,-44.90802473527087
153.21401650942497,46.40914591710711,53.67937064454071,-73.65519510525417
145.63029348642317,104.88443838912146,61.95092882519444,-52.37821313974134
134.80233829996632,73.21825433184551,68.42197725427339,-79.82652095253582
105.65628736218576,169.52178641602876,60.91956223511212,-5.706465223267983
122.25648658682971,146.84892686149317,67.39872728229244,-34.35440869469527
194.23536396469063,45.191755748839256,17.449650667825054,-8.703906971657503
172.7089191053056,40.917830014930345,40.77420426780848,-54.891124810421225
171.66442061298878,47.47970292335346,42.51848563811433,-54.115742083438754
174.36719629853212,88.06170946219409,39.18436931948123,-24.777901394320878
128.5460374396258,71.03441087989768,71.67386142124833,-85.49773166580191
109.94489842651859,140.31243289896224,78.88375182224605,-53.930016891113766
158.60168398032812,57.03375150752541,52.349887691945355,-65.14223071649027
88.09005211951207,175.16749658950334,74.67950594631534,-22.75377997278588
177.6891813439325,63.15596808973634,39.022963753159274,-38.91250511887397
191.67143650932238,47.15514709408098,23.09366943101484,-18.544419682298297
159.63751323616577,49.86407578221505,50.60352212610212,-66.51380588256646
141.86905166190775,95.20810599118053,65.18580200192562,-62.640599790935894
113.84664899114102,162.7281888484859,61.80884668837086,-13.571914545857666
184.26267787519606,77.75768532799395,23.16704894609449,-0.5752231350439274
119.42081912727326,136.2244303467119,73.83037370526375,-50.13944166184109
196.64108859400008,1.9414339934903424,11.066148025702208,-21.000972371640458
164.76426209540966,89.55372439916495,48.86548177169902,-40.680468888952284
196.44050129881936,37.27645162362856,12.076084991782349,-2.6628358451694396
111.57648406283244,158.90772849373528,68.79675794361518,-27.74246062959105
65.89139171382158,183.87535731336243,82.69767525170042,-24.82544285804684
181.70159658475882,33.61415532899474,32.974446752014686,-44.98684750420986
177.95493800680964,29.541497358837745,35.009679491935174,-51.16843959317629
179.50015059397268,33.27623021791178,34.60825705978928,-48.21167306540833
116.48537925565586,150.6970707404359,70.05631766391274,-35.51903645998192
168.73511655109763,29.44476944173158,40.98111542078732,-62.16501378833079
174.38039327135846,83.0561100346075,40.50723256078597,-30.078225729325098
125.38131337714078,147.81337340489367,63.96526005106711,-28.54244918245243
155.20999786886676,96.61414627663697,55.82046059632167,-47.8385632121558
75.81888118268832,171.21390004395369,86.68339296258706,-41.137313989383586
159.25763342712997,91.91341043681189,53.15385050459638,-46.32606549013418
148.59849099305669,10.350683710103624,45.84322449201835,-83.71740252429863
87.73156999947341,176.9249366141388,72.72544116781789,-18.2016459657559
177.64982192403497,90.55119494918344,31.46075667805589,-8.904057644157419
154.0415278407977,65.59468964391407,56.227234830885585,-66.3234625392963
116.78234659663629,131.49257215723054,76.82989644944384,-56.87820052861524
164.46497028025243,99.36147387439871,47.244805720376974,-32.21308507987848
111.90129641096078,87.37450327401284,82.75959709820116,-89.55250406548825
104.85987033468191,130.4150028309396,84.40424383633757,-66.41036402434358
185.84159976176426,62.23468152648274,30.014098562465325,-22.998836275217286
168.7698808031217,34.13579782565748,42.012524519662485,-61.156014339804116
156.85595240771607,40.5092764213011,50.383553114646396,-71.80575102761307
190.49923101913254,58.87020454452083,21.655430551272993,-8.965300236009739
149.4705212683315,123.62950212989708,53.695851919123456,-28.202294628610346
108.10998156121033,168.26216915610945,57.356982326140155,-0.15619565285554415
171.82758874613324,96.6162758279323,39.07010551519645,-19.443319766893268
153.17390886696796,46.28420000403058,53.676341069923694,-73.72644513736039
139.44639289940443,142.9651556954808,48.79638848808928,-6.165074558456283
169.76533400878213,77.11556101903402,45.63413649360063,-42.40861712173999
134.65709859551797,145.6526440673031,54.5857825275393,-14.678852725914751
157.10407575254598,108.94982121538175,51.81498682973457,-34.148271122442154
150.0432166366752,10.59329535868168,45.267291693709346,-82.45763506957461
99.80527356587923,167.93384537857528,71.65141310825007,-24.749961826299426
171.4370169968862,47.47635096790351,42.67523151375738,-54.39226496787586
85.90563312686903,153.15068338555974,89.30969103263911,-57.19745945427208
160.14486348076244,63.76522598133636,52.18455022493288,-60.94696003099523
169.60551570708722,94.58073947439337,42.98495266482372,-27.677344409160064
186.95887746942822,28.075127823563534,27.58286841090029,-38.08544597472707
173.37071921506632,88.08100926160157,40.4469157544995,-27.02813018203876
165.26358080681203,111.89892123441084,37.80171880470743,-7.400078587064158
154.1516184119715,19.81221633614465,46.328121898968675,-78.00875237476524
182.7992498823563,77.6955222368633,29.74776417750434,-13.441442984995547
142.8198357511634,101.61479563934179,64.22035671911588,-57.57781980761212
144.11080318539928,127.86553654613905,57.1534384560578,-31.143358726596468
52.820697805451076,191.76367309618158,80.59732799322401,-11.994757094074743
122.19548688355295,84.0076239242083,76.65418265455112,-84.29244856595629
136.3778702822382,145.50077924473652,51.20823102937859,-8.70903838568006
137.7927649228883,43.638037480779964,61.29577829006478,-87.4462712558699
190.7880247752405,49.3189544695589,24.330919997296224,-19.674329044223455
175.78211567158604,74.09640391846551,40.34013727180401,-34.967080132710564
166.73331856052056,51.314378239825885,46.38466434785413,-58.556450728112765
193.76395302066618,48.36335614057823,17.108470229954442,-6.187668377257069
139.6998151345603,142.58081970725192,49.14990244621601,-7.1303043938414135
143.7019910917772,138.4949280602516,47.668572952413456,-7.451335415339969
134.34976730690735,139.90879664732392,60.266452754496655,-28.210532735400662
161.5229598232008,104.5852284119677,48.74141981916408,-31.637169705537538
57.661638537157415,185.61697560484993,86.37335239829366,-27.26136400907526
117.64072586372183,126.36978843389568,77.36425678093649,-60.630942092881604
146.1891373029449,107.3736341542859,61.21318515405016,-49.83297052719309
55.1224831129908,188.8603192423758,84.0879081806134,-20.717598473857578
174.05125709967342,68.22242614557857,42.22043315196049,-41.6337413419845
182.12682825179877,13.608535528722498,28.325663848130997,-48.104916029257495
194.58787545680718,19.63253860209454,17.835094266446074,-24.147703428831278
192.39428399305342,53.48767786582679,18.721899153115327,-6.370794250706055
153.55685202989542,121.11688443134267,50.34126392159511,-24.153804597442573
104.97564213925213,139.0538795772492,82.35765496494412,-58.81565060347006
186.70450536990307,26.17881231800952,27.479465676076924,-38.99552356242292
91.52721332780692,154.33800759244792,85.54060303770964,-52.419710602004095
109.71966756139054,94.12094324222005,84.33850446063848,-87.4289706102958
199.39450489610783,1.2006376049551672,4.791174110103647,-8.89235291526144
163.59193127069767,32.76530256868923,44.79263682905914,-66.93381087440036
151.6000248783574,112.58940084671683,55.834712874360754,-38.46879910790239
165.71749106151765,78.63286981338887,48.873645214781405,-46.978656464269974
133.82377929985688,140.1904630480655,60.623506693086426,-28.58497303081296
162.3146399875479,107.57603658946431,46.720703049450776,-26.371566971734325
144.64074422001048,113.78439059032377,61.24143844296014,-46.100811600542045
59.93457275674154,184.6996581859919,85.8772934847981,-27.710818739240082
167.08646792273845,106.51026699806316,40.32065093400025,-15.609867947175516
180.19305152949138,72.67632763422269,35.6807589220934,-27.43063213713109
198.7361630126021,12.86382022023964,8.981373683415875,-10.555782886546552
152.94250747418226,5.969091779157203,42.30180547703741,-80.13356161767392
114.55838544805219,123.21591506746852,79.81649121772944,-65.46246548062453
96.48472495021151,175.12376391507007,62.50229846845126,-2.7098743271130132
179.96513536292832,21.833607595896083,31.901674786833787,-49.96856353779673
73.01229573872625,184.73934821610703,75.11100541705568,-13.351647703337932
193.58165266830554,47.70251910708407,18.382996125390992,-9.079863933284813
184.0206097601725,75.80004533170947,28.05961975495678,-11.344672598915267
158.98459760042226,121.33378997071318,37.756202440997534,-0.812140302351807
194.1786881993819,47.83540451039419,14.564493479799262,-1.450779263927629
190.19554070070126,10.449285673825134,20.891639711985814,-35.49397644365653
113.6495500227164,156.50505213320514,68.75535878622634,-29.482905058112863
142.11661748296237,137.80987224169377,52.30630076208329,-16.37548476537262
117.82444006819077,96.08950118182715,79.71702064566087,-81.03740982326845
137.81782158423823,135.38212709709327,59.484715400620665,-29.99103653464737
146.76686059825718,20.817842818103777,50.2411417058077,-84.33598968526069
197.57180336543632,18.56645888539372,12.52420572612179,-14.311405426389015
107.26519104373239,159.6136611197566,72.03982463906516,-31.884230077964986
139.699562147112,59.30927516441983,63.64150189300875,-81.27582477237573
169.30155579892408,103.05294961971046,39.0231514873324,-15.389001839060825
126.67971796914912,124.86514777110989,71.79268738604597,-54.411990018874114
100.63024217801345,167.0352195097006,71.76442979303829,-25.66251953295925
134.79026198284203,133.46167819917287,63.19783877763297,-36.96321582598857
153.25741474901446,88.36737030697081,57.77221825660214,-55.60941814899163
176.81571719476142,3.2979920371384566,28.911362470904464,-55.68559461388597
169.1364782972371,11.926613935426815,36.06224817322976,-64.05745590937447
99.7259634776147,131.9826466615893,87.12195719088216,-68.393234363907
155.47142948559957,97.34415355917858,55.53734047388728,-46.971467383637176
96.89853755993293,130.6642140666904,89.01399329457018,-71.14809342226442
179.486639016649,86.18855665504952,31.064004299176283,-10.827852830360456
113.87367670358344,157.52722980089533,67.75717467746867,-27.2393645056844
182.9704479387354,16.86813779163551,28.525871581447216,-46.5172667387291
133.337271913526,146.0535026780511,56.1822681066143,-17.152596901846266
98.60766036446104,173.9719553566635,61.37426766275583,-1.837841860904291
194.928340732243,22.973020630051938,17.793402998631016,-22.14378009871838
138.37610412992535,119.3843503875702,64.75143858602314,-47.93073817245694
128.07457307882152,146.80649720025625,61.965696269072644,-26.13454086309285
181.83785107646335,67.45607698533705,34.48578544687536,-28.265057217310584
177.35661531519196,53.04961359656063,38.89314502873944,-44.481107555850485
140.29582785074072,128.9780920952704,60.254354940170764,-35.322225039770416
152.06279022684924,42.17572568744455,53.40804262153897,-75.81259925179998
103.27945614969596,169.8091644325237,65.0993389024553,-12.815361700037258
180.7831062295419,62.21247000986185,36.0609109146426,-34.14230587101249
135.1465228348868,108.34416244280891,68.71339843515929,-59.98994268959602
184.30483697542658,29.96710209554902,30.227919416947987,-41.985425771788925
37.79807025878881,195.50885572467345,84.40673782357531,-10.697672154018491
76.38618617857999,182.83432928360295,75.12541351231488,-15.600105809628985
92.25394316627788,168.0244994569203,77.81074026893093,-33.15950331473001
185.53194852194017,56.57422479465196,31.068094303497467,-28.22013393611133
138.66759307061915,113.84934688937072,65.60944126686218,-52.44528585323044
97.95976598641394,172.30801066773043,68.05809872834124,-15.35399588729409
71.12533695533966,186.8577462984988,70.60430780397978,-2.8861639990099803
159.73302711567402,81.12291079791513,53.31800237876491,-52.78710761472403
121.49786417958501,144.50865496542855,69.21170801090385,-38.53533295291447
82.23438454095105,180.10289819180736,73.59113323441407,-16.264829291534042
35.86220306760671,194.03472899227154,88.91704109018143,-18.776976216003675
115.09027682666974,137.63816582465216,76.32156259329575,-52.446509577949726
112.47126243946389,145.80600529842968,75.32237090152378,-45.936210855275114
160.27971963852212,109.22095459104122,48.394070099830984,-28.24400324913551
187.5042009549743,24.44282097289481,26.43861301544276,-38.02297247866055
74.92755032501672,168.04817538909788,89.04660790845622,-46.154481791744324
181.29746473334401,55.30749161851618,35.57199829945631,-37.21378167268125
49.674285430914644,190.36046263646074,85.74205855109344,-20.7343384885706
194.67480257641733,11.781054193626652,16.261724138404354,-25.597205466089477
185.05873219965923,40.23357288613799,31.019528675751403,-37.50749146332861
164.00744506468675,80.35132829414822,50.15498781940959,-48.107209042909574
97.82139531834744,149.61177794970087,83.47157279642641,-53.299262004011695
60.58675354009605,189.48788081558365,78.17542368294548,-11.813106592711065
171.40558305729195,91.88216541443848,41.68703568898631,-26.98689863834504
93.81784316537986,176.62259028548488,62.49216149519701,-0.936740294124661
127.37385639608124,95.66142249265327,74.11234398138055,-74.4094860920683
150.68738872658037,69.9815256483058,58.73768013053278,-67.65360913761121
95.94787940069233,164.5832996297549,77.480891689352,-35.443979793606616
123.16778752217868,148.20388127678083,65.79509388203057,-31.048089676527965
85.78223072993605,179.496018541677,70.3561346285132,-11.799103303992283
174.75475739782607,44.118904531513785,39.85405199886512,-51.37026153071001
175.24380123559,89.8239028109194,37.20127528352849,-20.126339390667567
134.4485792742271,44.4566539281954,63.22128991988355,-89.8486972911487
140.28777870445055,83.18861436478582,66.0314100349643,-70.72817022021613
90.52545606466748,169.3455810194256,78.10958619776724,-32.47357074296255
36.52975255091434,195.8827854910033,84.36716415192309,-9.861569635295965
107.82785826265045,136.9195421619532,81.15638384513673,-58.75555280525602
154.15249180482652,86.64576577451561,57.18946665255982,-55.70014399374805
154.5802715448543,23.725410373231597,47.28617777770117,-77.12070965287684
161.91106545762904,51.91165865527006,49.54911577357575,-63.54462399365168
73.62931910844624,178.19717679857513,82.96038015123621,-30.82062461027359
195.00063779614158,34.851166719384004,18.056783936426356,-15.847354364606701
114.71335107409527,139.1725868333068,76.11005596619573,-51.214387545277944
80.42156645555606,159.72962997280905,89.87413212633876,-53.197455944111965
120.64054491800317,118.73174521430181,76.72778770327936,-64.36933070273236
174.5256811087619,5.540642842219974,31.001203628946453,-58.36570620032683
192.9859515907859,28.001857119792,21.085581921766096,-25.65940156345843
89.51433091712958,174.2618093722064,74.42132577465446,-23.21972233287586
131.12935621719205,147.61015344058467,57.5558125342092,-18.34414487276328
176.26345485826482,28.67024126702967,35.99867050756388,-53.520195167147186
185.8944050167184,27.034895979661666,28.34863087215392,-40.148065931805704
184.98811212679155,76.00156724638342,22.844372578279785,-1.0185492952724786
117.82486204981731,116.7093028838445,78.70950966090585,-67.96406869668527
144.9376190516568,125.29221591247162,57.52089966674192,-33.35784611371885
194.80139862741373,30.939492968501643,18.54898845501339,-19.04863900586261
109.07195582716898,167.11603056379244,60.66703219375549,-7.596784539681963
164.90385697615534,75.17191284886059,49.527795098861034,-50.04356751394612
95.10293089584427,145.89744495384673,86.35182650296258,-58.900115988670976
101.56436611900465,155.34422998228004,78.69852830024159,-43.750534363676174
138.23053161239048,105.19565230865996,66.9834030682478,-59.42337228045837
185.14995900516936,48.15408611477818,31.53096076484043,-33.9047373624015
169.39136582744374,103.12099212117641,38.78277462425637,-14.90164607437488
152.97452596759524,59.61724170401756,56.116338844278246,-69.64895664827014
183.4849948783591,25.59311512167104,30.0743804061339,-44.26760159527361
194.75721999258624,26.889820622860004,18.433430033137995,-21.144785043404468
173.13948894076532,97.4563719407947,35.95252393717817,-13.156660419186068
153.83311731907423,124.17124949929774,47.61786821522941,-17.416081175179826
195.57353482248885,39.73053410821418,15.248354651579326,-7.530104470234207
144.304296028618,112.2575722116884,61.797394734473116,-47.83448314706341
196.23152896313877,3.186159218093465,12.03190954920876,-22.20338986698765
121.11948028209582,113.65026014471192,77.03209934154934,-67.7087099821177
121.92837573767298,154.7183870380992,61.715658835405954,-19.912237638937214
177.50885288389557,52.47996034873778,38.72315972624777,-44.50600749348517
151.63001968294253,129.04036527257497,45.818832543650736,-10.840687766999508
139.6140807937898,136.612935255796,56.77876125087938,-24.802485503546563
101.67955467589108,159.99364044264863,76.14867113805948,-37.17109388467414
112.91495797790698,151.60837338799473,72.3808299957339,-38.117703419865904
79.13964308496274,183.65412691599,67.5022604260083,-1.6285616575030133
197.91382541041827,14.097017244721183,11.291761606088814,-14.435150598617014
124.62299381502856,148.6536309094799,64.11713206172975,-28.183484456199345
153.3324126468462,87.20322966358066,57.74616724487384,-56.23681195950062
83.16359315315368,163.5731855919591,86.48685644763655,-46.87294230905564
148.54662107946123,21.06757725292335,49.46739045245464,-82.7905380250861
49.793587367214116,188.61797995238214,87.94699106181154,-25.470451724782222
110.29327104600249,141.45894655119514,78.30701006992702,-52.49996166131845
161.4390902013567,40.89498472436262,47.838699194445965,-67.24763785790446
95.71604917134846,174.82527581099595,66.0518618939964,-9.504735640453774
91.13459597516278,143.7270349323703,89.30950242925366,-63.37502793707094
158.74905859041138,121.38673869585648,39.695542459778686,-4.5847445409157075
185.59512220031036,24.493057449536423,28.12407468503239,-41.21234562803935
29.910704585412926,195.42294765166133,89.9981878134162,-17.400266824523328
187.22517288464394,65.87813598993392,26.46015009654299,-14.149846166489581
68.32722544426167,173.0216611112185,89.99675991207864,-43.09220337695187
183.52703322354103,36.92657280292731,31.981862244283203,-41.211108758134124
145.5198117228151,105.05787817107577,62.008790230603616,-52.362855763936196
198.71493807525587,7.253221736397002,8.244945751713356,-12.309082686122451
146.9917181424713,94.88548369318319,61.823565422783865,-57.96136353906927
192.01934893679652,55.36151453992557,18.369478956364084,-4.573127712325288
81.18950185420869,165.57236992695107,86.65324475912668,-45.549143145896714
166.3509764843175,19.664575780963347,39.85982529470106,-66.23619937547812
138.31251022060337,112.91741738900127,66.00604878779909,-53.55615270249133
182.55095958152316,52.51730904558361,34.28584123627932,-36.472136888894234
139.29000455252915,81.83094151666776,66.55755722780815,-72.24782708957119
139.3692318382496,40.02253213404509,59.55274012449174,-87.06062375509096
68.20534562277672,187.70358996947596,73.109382948406,-6.157744458702041
143.63223392469257,78.58126952903673,63.736681684930694,-70.10717930067041
